CollabDisabled,__-EGAuLaEeCVSp8F0qHMxQ,ClassdiagramModelElementFactory,n_classdiagramModelElementFactory_1;LOG_1;SINGLETON_1;getInstance_f_return_1
CollabDisabled,_ABfNcuLbEeCVSp8F0qHMxQ,PropPanelUMLClassDiagram,n_propPanelUMLClassDiagram_1
CollabDisabled,_AByIYOLbEeCVSp8F0qHMxQ,SelectionGeneralizableElement,n_selectionGeneralizableElement_1;inherit_1;icons_1;instructions_1;useComposite_1;getIcons_return_1;getInstructions_i_return_1;getNewEdgeType_i_return_1;isReverseEdge_i_return_1;isEdgePostProcessRequested_return_1;mouseEntered_me_1
CollabDisabled,___jTweLaEeCVSp8F0qHMxQ,FigException,n_figException_1;makeSelection_return_1
CollabDisabled,_AAl1kOLbEeCVSp8F0qHMxQ,FigEnumeration,n_figEnumeration_1;serialVersionUID_1;literalsCompartment_1;getKeyword_return_1;makeSelection_return_1;clone_return_1;buildAddMenu_return_1;modelChanged_mee_1;renderingChanged__1;updateListeners_oldOwner_newOwner_1;updateEnumLiterals__1;getMinimumSize_return_1;setStandardBounds_x_y_width_height_1;getLiteralsCompartment_return_1;isEnumLiteralsVisible_return_1;setEnumLiteralsVisible_isVisible_1;getEnumLiteralsBounds_return_1
CollabDisabled,_____suLaEeCVSp8F0qHMxQ,FigOperation,n_figOperation_1;setOwner_owner_1;removeFromDiagram__1;propertyChange_pce_1;getFigFontStyle_return_1;getNotationProviderType_return_1
CollabDisabled,___2Os-LaEeCVSp8F0qHMxQ,SelectionException,n_selectionException_1;getNewNode_buttonCode_return_1;getNewNodeType_buttonCode_return_1
CollabDisabled,_ABoXYOLbEeCVSp8F0qHMxQ,FigClassifierBoxWithAttributes,n_figClassifierBoxWithAttributes_1;LOG_1;attributesFigCompartment_1;getAttributesFig_return_1;getAttributesBounds_return_1;isAttributesVisible_return_1;buildAddMenu_return_1;classNameAndBounds_return_1;updateListeners_oldOwner_newOwner_1;renderingChanged__1;updateLayout_event_1;updateAttributes__1;setOwner_owner_1;setAttributesVisible_isVisible_1;getMinimumSize_return_1;setStandardBounds_x_y_width_height_1
CollabDisabled,_AAJJouLbEeCVSp8F0qHMxQ,SelectionInterface,n_selectionInterface_1;realiz_1;inherit_1;icons_1;instructions_1;getNewNode_index_return_1;getNewEdgeType_index_return_1;getNewNodeType_index_return_1;getIcons_return_1;getInstructions_index_return_1;isReverseEdge_index_return_1
CollabDisabled,__-zs4uLaEeCVSp8F0qHMxQ,FigModel,n_figModel_1;figPoly_1;constructFigs__1
CollabDisabled,___QY1OLaEeCVSp8F0qHMxQ,FigEnumerationLiteral,n_figEnumerationLiteral_1;getNotationProviderType_return_1
CollabDisabled,___Ziw-LaEeCVSp8F0qHMxQ,FigSubsystem,n_figSubsystem_1;figPoly_1;constructFigs__1
CollabDisabled,___Gn0OLaEeCVSp8F0qHMxQ,FigComment,n_figComment_1;LOG_1;width_1;height_1;dogear_1;readyToEdit_1;bodyTextFig_1;outlineFig_1;urCorner_1;newlyCreated_1;serialVersionUID_1;initialize__1;placeString_return_1;clone_return_1;setOwner_own_1;updateBody__1;mouseClicked_me_1;vetoableChange_pce_1;delayedVetoableChange_pce_1;propertyChange_pve_1;keyPressed_ke_1;keyReleased_ke_1;keyTyped_ke_1;buildShowPopUp_return_1;makeSelection_return_1;setLineColor_col_1;getLineColor_return_1;setFillColor_col_1;getFillColor_return_1;isFilled_return_1;getLineWidth_return_1;textEdited_ft_1;textEditStarted_ft_1;setEnclosingFig_encloser_1;storeBody_body_1;retrieveBody_return_1;getUseTrapRect_return_1;getNameBounds_return_1;getMinimumSize_return_1;updateBounds__1;updateLayout_mee_1;updateStereotypeText__1;getBody_return_1;getClosestPoint_anotherPt_return_1
CollabDisabled,__-820OLaEeCVSp8F0qHMxQ,FigClassifierBox,n_figClassifierBox_1;operationsFig_1;borderFig_1;constructFigs__1;getDefaultBounds_return_1;clone_return_1;updateOperations__1;renderingChanged__1;propertyChange_event_1;updateLayout_event_1;getOperationsFig_return_1;getOperationsBounds_return_1;isOperationsVisible_return_1;setOperationsVisible_isVisible_1;translate_dx_dy_1;getPopUpActions_me_return_1;buildShowPopUp_return_1;buildAddMenu_return_1;classNameAndBounds_return_1;buildModifierPopUp_return_1
CollabDisabled,___Gn0uLaEeCVSp8F0qHMxQ,SelectionSignal,n_selectionSignal_1;getNewNode_index_return_1;getNewNodeType_index_return_1
CollabDisabled,___ZiweLaEeCVSp8F0qHMxQ,FigSignal,n_figSignal_1;constructFigs__1;makeSelection_return_1;getPopUpActions_me_return_1;modelChanged_mee_1
CollabDisabled,_____sOLaEeCVSp8F0qHMxQ,FigClass,n_figClass_1;constructFigs__1;clone_return_1;makeSelection_return_1;buildModifierPopUp_return_1;getLineWidth_return_1;getPreviousVisibleFeature_fgVec_ft_i_return_1;getNextVisibleFeature_fgVec_ft_i_return_1;setEnclosingFig_encloser_1;updateNameText__1
CollabDisabled,_AAJJoOLbEeCVSp8F0qHMxQ,SelectionStereotype,n_selectionStereotype_1;inheritIcon_1;dependIcon_1;useComposite_1;icons_1;instructions_1;mouseEntered_me_1;getNewNode_index_return_1;getNewNodeType_index_return_1;createEdgeAbove_mgm_newNode_return_1;getIcons_return_1;getInstructions_index_return_1;getNewEdgeType_index_return_1;isReverseEdge_index_return_1;isEdgePostProcessRequested_return_1
CollabDisabled,___sdsuLaEeCVSp8F0qHMxQ,FigInterface,n_figInterface_1;LOG_1;initialize__1;makeSelection_return_1;getMinimumSize_return_1;translate_dx_dy_1;setEnclosingFig_encloser_1;classNameAndBounds_return_1
CollabDisabled,_AAS6oOLbEeCVSp8F0qHMxQ,InitClassDiagram,n_initClassDiagram_1;getDetailsTabs_return_1;getProjectSettingsTabs_return_1;getSettingsTabs_return_1;init__1
CollabDisabled,_ABoXYuLbEeCVSp8F0qHMxQ,FigAttribute,n_figAttribute_1;getNotationProviderType_return_1
CollabDisabled,___2OseLaEeCVSp8F0qHMxQ,SelectionClass,n_selectionClass_1;inherit_1;assoc_1;compos_1;selfassoc_1;useComposite_1;icons_1;instructions_1;edgeType_1;getIcons_return_1;getInstructions_index_return_1;getNewNodeType_i_return_1;getNewEdgeType_i_return_1;isReverseEdge_i_return_1;isDraggableHandle_index_return_1;isEdgePostProcessRequested_return_1;mouseEntered_me_1;getNewNode_index_return_1
CollabDisabled,_AAcEk-LbEeCVSp8F0qHMxQ,SelectionDataType,n_selectionDataType_1;getNewNode_buttonCode_return_1;getNewNodeType_buttonCode_return_1
CollabDisabled,_AAcEkeLbEeCVSp8F0qHMxQ,FigStereotypeDeclaration,n_figStereotypeDeclaration_1;serialVersionUID_1;constructFigs__1;makeSelection_return_1;getPopUpActions_me_return_1;getMinimumSize_return_1;unhighlight_return_1;modelChanged_mee_1;updateListeners_oldOwner_newOwner_1
CollabDisabled,_AAS6ouLbEeCVSp8F0qHMxQ,FigDataType,n_figDataType_1;LOG_1;MIN_WIDTH_1;constructFigs__1;getKeyword_return_1;makeSelection_return_1;getMinimumSize_return_1;getLineWidth_return_1;translate_dx_dy_1;setEnclosingFig_encloser_1;classNameAndBounds_return_1
CollabDisabled,___QY0uLaEeCVSp8F0qHMxQ,StylePanelFigClass,n_stylePanelFigClass_1;attrCheckBox_1;operCheckBox_1;refreshTransaction_1;serialVersionUID_1;refresh__1
CollabDisabled,___QY0OLaEeCVSp8F0qHMxQ,StylePanelFigPackage,n_stylePanelFigPackage_1;stereoCheckBox_1;visibilityCheckBox_1;refreshTransaction_1;serialVersionUID_1;refresh__1
CollabDisabled,___sdsOLaEeCVSp8F0qHMxQ,UMLClassDiagram,n_uMLClassDiagram_1;serialVersionUID_1;LOG_1;actionAssociationClass_1;actionClass_1;actionInterface_1;actionDependency_1;actionPermission_1;actionUsage_1;actionLink_1;actionGeneralization_1;actionRealization_1;actionPackage_1;actionModel_1;actionSubsystem_1;actionAssociation_1;actionAssociationEnd_1;actionAggregation_1;actionComposition_1;actionUniAssociation_1;actionUniAggregation_1;actionUniComposition_1;actionDataType_1;actionEnumeration_1;actionStereotype_1;actionSignal_1;actionException_1;setNamespace_ns_1;getUmlActions_return_1;getDataTypeActions_return_1;getPackageActions_return_1;getDependencyActions_return_1;getAssociationActions_return_1;getAggregationActions_return_1;getCompositionActions_return_1;getLabelName_return_1;getActionAggregation_return_1;getActionAssociation_return_1;getActionAssociationEnd_return_1;getActionClass_return_1;getActionAssociationClass_return_1;getActionComposition_return_1;getActionDependency_return_1;getActionGeneralization_return_1;getActionInterface_return_1;getActionLink_return_1;getActionModel_return_1;getActionPackage_return_1;getActionPermission_return_1;getActionRealization_return_1;getActionSubsystem_return_1;getActionUniAggregation_return_1;getActionUniAssociation_return_1;getActionUniComposition_return_1;getActionUsage_return_1;getActionDataType_return_1;getActionEnumeration_return_1;getActionStereotype_return_1;getActionSignal_return_1;getActionException_return_1;isRelocationAllowed_base_return_1;getRelocationCandidates_root_return_1;relocate_base_return_1;encloserChanged_enclosed_oldEncloser_newEncloser_1;doesAccept_objectToAccept_return_1;drop_droppedObject_location_return_1
CollabDisabled,_AByIYuLbEeCVSp8F0qHMxQ,FigEdgeNote,n_figEdgeNote_1;LOG_1;comment_1;annotatedElement_1;settings_1;itemUid_1;toString_return_1;getTipString_me_return_1;propertyChange_pve_1;removeFromDiagram__1;getSource_return_1;getDestination_return_1;setDestFigNode_fn_1;setSourceFigNode_fn_1;addElementListener_element_1;removeElementListener_element_1;getProject_return_1;getSettings_return_1;renderingChanged__1;setProject_project_1;setSettings_theSettings_1;setItemUID_newId_1;getItemUID_return_1
CollabDisabled,_AAl1kuLbEeCVSp8F0qHMxQ,ClassDiagramPropPanelFactory,n_classDiagramPropPanelFactory_1;createPropPanel_object_return_1
CollabDisabled,__-zs4OLaEeCVSp8F0qHMxQ,FigLink,n_figLink_1;middleGroup_1;initialize__1;canEdit_f_return_1;updateListeners_oldOwner_newOwner_1;updateNameText__1;getDestination_return_1;getSource_return_1
CollabDisabled,_AAvmkuLbEeCVSp8F0qHMxQ,FigPackage,n_figPackage_1;LOG_1;MIN_HEIGHT_1;MIN_WIDTH_1;width_1;height_1;indentX_1;textH_1;tabHeight_1;body_1;stereotypeVisible_1;serialVersionUID_1;initialize__1;clone_return_1;setLineColor_col_1;getLineColor_return_1;setFillColor_col_1;getFillColor_return_1;isFilled_return_1;getLineWidth_return_1;updateStereotypeText__1;classNameAndBounds_return_1;getUseTrapRect_return_1;getMinimumSize_return_1;getPopUpActions_me_return_1;buildShowPopUp_return_1;doStereotype_value_1;doVisibility_value_1;createClassDiagram_namespace_defaultName_project_1;isStereotypeVisible_return_1;setStereotypeVisible_isVisible_1;isVisibilityVisible_return_1;setVisibilityVisible_isVisible_1;textEditStarted_ft_1;getClosestPoint_anotherPt_return_1;modelChanged_mee_1
CollabDisabled,_AA4wgeLbEeCVSp8F0qHMxQ,FigPackageFigText,n_figPackageFigText_1;serialVersionUID_1;mouseClicked_me_1
CollabDisabled,_AA4wg-LbEeCVSp8F0qHMxQ,HideStereotypeAction,n_hideStereotypeAction_1;ACTION_KEY_1;serialVersionUID_1;actionPerformed_ae_1
CollabDisabled,_ABChgOLbEeCVSp8F0qHMxQ,ShowStereotypeAction,n_showStereotypeAction_1;ACTION_KEY_1;serialVersionUID_1;actionPerformed_ae_1
CollabDisabled,_ABLrcOLbEeCVSp8F0qHMxQ,HideVisibilityAction,n_hideVisibilityAction_1;ACTION_KEY_1;serialVersionUID_1;actionPerformed_ae_1
CollabDisabled,_ABLrceLbEeCVSp8F0qHMxQ,ShowVisibilityAction,n_showVisibilityAction_1;ACTION_KEY_1;serialVersionUID_1;actionPerformed_ae_1
CollabDisabled,_ABVccOLbEeCVSp8F0qHMxQ,PackagePortFigRect,n_packagePortFigRect_1;indentX_1;tabHeight_1;serialVersionUID_1;getClosestPoint_anotherPt_return_1
CollabDisabled,_ABfNdOLbEeCVSp8F0qHMxQ,FigFeature,n_figFeature_1;EVENT_NAME_1;setOwner_owner_1;removeFromDiagram__1;propertyChange_pce_1;makeSelection_return_1;setTextFilled_filled_1;setFilled_filled_1;updateOwnerScope_isClassifier_1
CollabDisabled,_ABfNduLbEeCVSp8F0qHMxQ,SelectionFeature,n_selectionFeature_1;serialVersionUID_1
CollabDisabled,_AAvmkOLbEeCVSp8F0qHMxQ,SelectionEnumeration,n_selectionEnumeration_1;instructions_1;getInstructions_i_return_1;getNewNode_index_return_1;getNewNodeType_index_return_1
CollabDisabled,_ABfNcOLbEeCVSp8F0qHMxQ,StylePanelFigInterface,n_stylePanelFigInterface_1;operCheckBox_1;refreshTransaction_1;serialVersionUID_1;refresh__1
CollabDisabled,_AB7SUOLbEeCVSp8F0qHMxQ,ClassDiagramRenderer,n_classDiagramRenderer_1;serialVersionUID_1;LOG_1;getFigNodeFor_gm_lay_node_styleAttributes_return_1;getFigEdgeFor_gm_lay_edge_styleAttribute_return_1
CollabDisabled,___jTw-LaEeCVSp8F0qHMxQ,SelectionComment,n_selectionComment_1;linkIcon_1;icons_1;instructions_1;getIcons_return_1;getInstructions_index_return_1;getNewEdgeType_index_return_1;getNewNodeType_index_return_1;getNewNode_index_return_1
CollabDisabled,_ADkREuLbEeCVSp8F0qHMxQ,FigTrace,n_figTrace_1;serialVersionUID_1
CollabDisabled,_AFWZwOLbEeCVSp8F0qHMxQ,UMLDiagram,n_uMLDiagram_1;LOG_1;actionComment_1;actionCommentLink_1;actionSelect_1;actionBroom_1;actionRectangle_1;actionRRectangle_1;actionCircle_1;actionLine_1;actionText_1;actionPoly_1;actionSpline_1;actionInk_1;toolBar_1;selectedAction_1;initialize_owner_1;getClassAndModelID_return_1;getJToolBar_return_1;initToolBar__1;getActions_return_1;getUmlActions_return_1;getManipulateActions_return_1;getCommentActions_return_1;getShapeActions_return_1;getShapePopupActions_return_1;setSelectedAction_theAction_1;getSelectedAction_return_1;deselectAllTools__1;makeCreateNodeAction_modelElement_descr_return_1;makeCreateEdgeAction_modelElement_descr_return_1;makeCreateDependencyAction_modeClass_metaType_descr_return_1;makeCreateGeneralizationAction_return_1;makeCreateAssociationAction_aggregationKind_unidirectional_descr_return_1;makeCreateAssociationEndAction_descr_return_1;makeCreateAssociationClassAction_descr_return_1;resetDiagramSerial__1;getNextDiagramSerial_return_1;getLabelName_return_1;isRelocationAllowed_base_return_1;relocate_base_return_1;getNewDiagramName_return_1;doesAccept_objectToAccept_return_1;drop_droppedObject_location_return_1;getInstructions_droppedObject_return_1;getModePlace_gf_instructions_return_1;createNaryAssociationNode_modelElement_bounds_settings_return_1
CollabDisabled,_AGPxpOLbEeCVSp8F0qHMxQ,RadioAction,n_radioAction_1;realAction_1;actionPerformed_actionEvent_1;getAction_return_1
CollabDisabled,_ACFDUeLbEeCVSp8F0qHMxQ,SettingsTabDiagramAppearance,n_settingsTabDiagramAppearance_1;jbtnDiagramFont_1;selectedDiagramFontName_1;selectedDiagramFontSize_1;scope_1;jlblDiagramFont_1;initialize__1;getJbtnDiagramFont_return_1;handleSettingsTabRefresh__1;getBoolean_key_return_1;handleSettingsTabSave__1;handleSettingsTabCancel__1;handleResetToDefault__1;getTabKey_return_1;getTabPanel_return_1;createCheckBox_key_return_1;createLabel_key_return_1;createButton_key_return_1;setVisible_arg0_1
CollabDisabled,_AJq5EOLbEeCVSp8F0qHMxQ,ActionModifierActive,n_actionModifierActive_1;serialVersionUID_1;valueOfTarget_t_return_1
CollabDisabled,_AGY7keLbEeCVSp8F0qHMxQ,ActionVisibilityPrivate,n_actionVisibilityPrivate_1;serialVersionUID_1;valueOfTarget_t_return_1
CollabDisabled,_AG_YhOLbEeCVSp8F0qHMxQ,ActionSetAddAssociationClassMode,n_actionSetAddAssociationClassMode_1;serialVersionUID_1
CollabDisabled,_ADagEOLbEeCVSp8F0qHMxQ,ModeCreateGeneralization,n_modeCreateGeneralization_1;getMetaType_return_1
CollabDisabled,_AJq5EeLbEeCVSp8F0qHMxQ,ActionSetMode,n_actionSetMode_1;LOG_1;putToolTip_key_1;putIcon_key_1
CollabDisabled,_AGY7kuLbEeCVSp8F0qHMxQ,FigMultiLineText,n_figMultiLineText_1;initFigs__1
CollabDisabled,_AJhIEuLbEeCVSp8F0qHMxQ,PropPanelString,n_propPanelString_1;target_1;nameLabel_1;nameField_1;getTarget_return_1;refresh__1;shouldBeEnabled_theTarget_return_1;setTargetName__1;propertyChange_evt_1
CollabDisabled,_AKjp4eLbEeCVSp8F0qHMxQ,ActionRemoveFromDiagram,n_actionRemoveFromDiagram_1;actionPerformed_ae_1
CollabDisabled,_AGsdkOLbEeCVSp8F0qHMxQ,CompartmentFigText,n_compartmentFigText_1;MARGIN_1;serialVersionUID_1;LOG_1;refFig_1;highlighted_1;removeFromDiagram__1;isFilled_return_1;getLineColor_return_1;setHighlighted_flag_1;isHighlighted_return_1;textEdited__1
CollabDisabled,_AKG98OLbEeCVSp8F0qHMxQ,FigAssociation,n_figAssociation_1;LOG_1;srcGroup_1;destGroup_1;middleGroup_1;srcMult_1;destMult_1;createNameLabel_owner_settings_1;setOwner_owner_1;renderingChanged__1;initNotationProviders_own_1;initializeNotationProvidersInternal_own_1;updateListeners_oldOwner_newOwner_1;getNotationProviderType_return_1;textEdited_ft_1;textEditStarted_ft_1;applyArrowHeads__1;getPopUpActions_me_return_1;updateMultiplicity__1;getMiddleGroup_return_1;layoutEdge__1;updateNameText__1
CollabDisabled,_AKG98uLbEeCVSp8F0qHMxQ,FigMultiplicity,n_figMultiplicity_1;getNotationProviderType_return_1
CollabDisabled,_AKQu8eLbEeCVSp8F0qHMxQ,FigOrdering,n_figOrdering_1;serialVersionUID_1;setText__1;getOrderingName_orderingKind_return_1
CollabDisabled,_AKaf8eLbEeCVSp8F0qHMxQ,FigRole,n_figRole_1;getNotationProviderType_return_1;propertyChange_pce_1
CollabDisabled,_AKaf8-LbEeCVSp8F0qHMxQ,FigAssociationEndAnnotation,n_figAssociationEndAnnotation_1;serialVersionUID_1;NAV_AGGR_1;NAV_COMP_1;NONE_1;AGGREGATE_1;COMPOSITE_1;NAV_NONE_1;NAV_AGGREGATE_1;NAV_COMPOSITE_1;ARROW_HEADS_1;role_1;ordering_1;arrowType_1;figEdge_1;setOwner_owner_1;removeFromDiagram__1;propertyChange_pce_1;determineArrowHead__1;getArrowType_return_1;getRole_return_1
CollabDisabled,_AJhIEOLbEeCVSp8F0qHMxQ,StylePanelFigAssociationClass,n_stylePanelFigAssociationClass_1;hasEditableBoundingBox_value_1;setTargetBBox__1;refresh__1
CollabDisabled,_AInwMuLbEeCVSp8F0qHMxQ,ActionVisibilityPackage,n_actionVisibilityPackage_1;serialVersionUID_1;valueOfTarget_t_return_1
CollabDisabled,_AEKG8uLbEeCVSp8F0qHMxQ,ActionSetAddCommentLinkMode,n_actionSetAddCommentLinkMode_1
CollabDisabled,_AJ0DAOLbEeCVSp8F0qHMxQ,ActionSetAddAssociationMode,n_actionSetAddAssociationMode_1;serialVersionUID_1
CollabDisabled,_AHSTcOLbEeCVSp8F0qHMxQ,AbstractActionRadioMenuItem,n_abstractActionRadioMenuItem_1;isEnabled_return_1;valueOfTarget_t_return_1
CollabDisabled,_AIxhMOLbEeCVSp8F0qHMxQ,AbstractActionCheckBoxMenuItem,n_abstractActionCheckBoxMenuItem_1;isEnabled_return_1;valueOfTarget_t_return_1
CollabDisabled,_AI7SMOLbEeCVSp8F0qHMxQ,ActionSetAddAssociationEndMode,n_actionSetAddAssociationEndMode_1;serialVersionUID_1
CollabDisabled,_AIxhNOLbEeCVSp8F0qHMxQ,ActionMultiplicity,n_actionMultiplicity_1;str_1;mult_1;srcMultOne_1;destMultOne_1;srcMultZeroToOne_1;destMultZeroToOne_1;srcMultZeroToMany_1;destMultZeroToMany_1;srcMultOneToMany_1;destMultOneToMany_1;actionPerformed_ae_1;isEnabled_return_1;getSrcMultOne_return_1;getDestMultOne_return_1;getSrcMultZeroToOne_return_1;getDestMultZeroToOne_return_1;getSrcMultZeroToMany_return_1;getDestMultZeroToMany_return_1;getSrcMultOneToMany_return_1;getDestMultOneToMany_return_1
CollabDisabled,_AE5t0uLbEeCVSp8F0qHMxQ,ModeCreateAssociationEnd,n_modeCreateAssociationEnd_1;serialVersionUID_1;getMetaType_return_1;buildConnection_graphModel_edgeType_sourceFig_destFig_return_1;convertToFigNode_fig_return_1
CollabDisabled,_AChvQuLbEeCVSp8F0qHMxQ,FigMultiLineTextWithBold,n_figMultiLineTextWithBold_1;getFigFontStyle_return_1
CollabDisabled,_AF82s-LbEeCVSp8F0qHMxQ,FigOperationsCompartment,n_figOperationsCompartment_1;serialVersionUID_1;getUmlCollection_return_1;getNotationType_return_1;createFigText_owner_bounds_settings_np_return_1;createFigText_owner_bounds_settings_return_1;createModelElement__1
CollabDisabled,_AEA9BOLbEeCVSp8F0qHMxQ,FigUsage,n_figUsage_1;serialVersionUID_1
CollabDisabled,_ADRWJOLbEeCVSp8F0qHMxQ,ActionModifierAbstract,n_actionModifierAbstract_1;serialVersionUID_1;valueOfTarget_t_return_1
CollabDisabled,_AKta5OLbEeCVSp8F0qHMxQ,SPFigEdgeModelElement,n_sPFigEdgeModelElement_1
CollabDisabled,_ACO0VOLbEeCVSp8F0qHMxQ,ActionCompartmentDisplay,n_actionCompartmentDisplay_1;display_1;cType_1;COMPARTMENT_ATTRIBUTE_1;COMPARTMENT_OPERATION_1;COMPARTMENT_EXTENSIONPOINT_1;COMPARTMENT_ENUMLITERAL_1;SHOW_ATTR_COMPARTMENT_1;HIDE_ATTR_COMPARTMENT_1;SHOW_OPER_COMPARTMENT_1;HIDE_OPER_COMPARTMENT_1;SHOW_EXTPOINT_COMPARTMENT_1;HIDE_EXTPOINT_COMPARTMENT_1;SHOW_ALL_COMPARTMENTS_1;HIDE_ALL_COMPARTMENTS_1;SHOW_ENUMLITERAL_COMPARTMENT_1;HIDE_ENUMLITERAL_COMPARTMENT_1;getActions_return_1;actionPerformed_ae_1
CollabDisabled,_AJ90AOLbEeCVSp8F0qHMxQ,DnDJGraph,n_dnDJGraph_1;LOG_1;serialVersionUID_1;makeDropTarget__1;dragEnter_dtde_1;dragOver_dtde_1;dropActionChanged_dtde_1;dragExit_dte_1;drop_dropTargetDropEvent_1
CollabDisabled,_AE5t0OLbEeCVSp8F0qHMxQ,FigEnumLiteralsCompartment,n_figEnumLiteralsCompartment_1;serialVersionUID_1;getUmlCollection_return_1;getNotationType_return_1;createModelElement__1;createFigText_owner_bounds_settings_np_return_1;createFigText_owner_bounds_settings_return_1
CollabDisabled,_ADHlIeLbEeCVSp8F0qHMxQ,FigTextGroup,n_figTextGroup_1;supressCalcBounds_1;updateFigTexts__1;calcBounds__1;removeFromDiagram__1;deleteFromModel__1;mousePressed_me_1;mouseReleased_me_1;mouseEntered_me_1;mouseExited_me_1;mouseClicked_me_1;hit_r_return_1;contains_x_y_return_1
CollabDisabled,_AILrU-LbEeCVSp8F0qHMxQ,ActionSetPath,n_actionSetPath_1;SHOW_PATH_1;HIDE_PATH_1;isPathVisible_1;getActions_return_1
CollabDisabled,_AIemQOLbEeCVSp8F0qHMxQ,ActionAddAllClassesFromModel,n_actionAddAllClassesFromModel_1;object_1;isEnabled_return_1;actionPerformed_ae_1
CollabDisabled,_ADRWIuLbEeCVSp8F0qHMxQ,FigEdgePort,n_figEdgePort_1;bigPort_1;serialVersionUID_1;initialize__1;hit_r_return_1;setOwner_own_1;getOwner_return_1;classNameAndBounds_return_1;hitPort_x_y_return_1;hitFig_r_return_1;isSelectable_return_1;getPortFig_port_return_1
CollabDisabled,_AEKG9OLbEeCVSp8F0qHMxQ,FigCompartmentBox,n_figCompartmentBox_1;DEFAULT_COMPARTMENT_BOUNDS_1;highlightedFigText_1;borderFig_1;initialize__1;translate_dx_dy_1;mouseClicked_mouseEvent_1;unhighlight_return_1;unhighlight_fc_return_1;createContainedModelElement_fg_ie_1;getBorderFig_return_1;addChildDimensions_size_child_return_1;setCompartmentVisible_compartment_isVisible_1
CollabDisabled,_AJEcI-LbEeCVSp8F0qHMxQ,ModeAddToDiagram,n_modeAddToDiagram_1;serialVersionUID_1;modelElements_1;addRelatedEdges_1;instructions_1;LOG_1;instructions_return_1;getInitialCursor_return_1;mouseReleased_me_1;keyTyped_ke_1
CollabDisabled,_AJEcJeLbEeCVSp8F0qHMxQ,AddToDiagramMemento,n_addToDiagramMemento_1;nodesPlaced_1;editor_1;mgm_1;undo__1;redo__1;dispose__1;toString_return_1
CollabDisabled,_AEwj4-LbEeCVSp8F0qHMxQ,ArgoFigUtil,n_argoFigUtil_1;getProject_fig_return_1;markPosition_fe_pct_delta_angle_offset_color_1
CollabDisabled,_AIxhMuLbEeCVSp8F0qHMxQ,FigAbstraction,n_figAbstraction_1;createEndArrow_return_1
CollabDisabled,_AC-bMOLbEeCVSp8F0qHMxQ,SelectionNodeClarifiers2,n_selectionNodeClarifiers2_1;LOG_1;BASE_1;TOP_1;BOTTOM_1;LEFT_1;RIGHT_1;LOWER_LEFT_1;OFFSET_1;button_1;getNewNode_arg0_return_1;dragHandle_mX_mY_anX_anY_hand_1;buttonClicked_buttonCode_1;createEdgeAbove_gm_newNode_return_1;createEdgeUnder_gm_newNode_return_1;createEdgeLeft_gm_newNode_return_1;createEdgeRight_gm_newNode_return_1;createEdge_gm_newNode_index_return_1;createEdgeToSelf_gm_return_1;getIcons_return_1;getInstructions_index_return_1;getNewNodeType_index_return_1;getNewEdgeType_index_return_1;isReverseEdge_index_return_1;isDraggableHandle_index_return_1;isEdgePostProcessRequested_return_1;getButton_return_1
CollabDisabled,_ALKG0eLbEeCVSp8F0qHMxQ,ActionAddExistingNodes,n_actionAddExistingNodes_1;objects_1;isEnabled_return_1;actionPerformed_ae_1;addNodes_modelElements_location_diagram_1
CollabDisabled,_ACq5NOLbEeCVSp8F0qHMxQ,FigSingleLineText,n_figSingleLineText_1;LOG_1;properties_1;initialize__1;getMinimumSize_return_1;isStartEditingKey_ke_return_1;setOwner_owner_1;addModelListener__1;removeFromDiagram__1;propertyChange_pce_1;updateLayout_event_1;setText__1;renderingChanged__1
CollabDisabled,_AK2k0OLbEeCVSp8F0qHMxQ,ArgoModeCreateFigText,n_argoModeCreateFigText_1;instructions_return_1;createNewItem_e_snapX_snapY_return_1
CollabDisabled,_AJXXEOLbEeCVSp8F0qHMxQ,FigAttributesCompartment,n_figAttributesCompartment_1;serialVersionUID_1;getUmlCollection_return_1;getNotationType_return_1;createModelElement__1;createFigText_owner_bounds_settings_np_return_1;createFigText_owner_bounds_settings_return_1
CollabDisabled,_AKta4uLbEeCVSp8F0qHMxQ,ModeCreateCommentEdge,n_modeCreateCommentEdge_1;isConnectionValid_source_dest_return_1;getMetaType_return_1
CollabDisabled,_AIB6UOLbEeCVSp8F0qHMxQ,ModeLabelDragFactory,n_modeLabelDragFactory_1;createMode_return_1;createMode_editor_return_1
CollabDisabled,_AK2k0uLbEeCVSp8F0qHMxQ,ActionEdgesDisplay,n_actionEdgesDisplay_1;showEdges_1;hideEdges_1;show_1;actionPerformed_ae_1;isEnabled_return_1;getShowEdges_return_1;getHideEdges_return_1
CollabDisabled,_AFpUsOLbEeCVSp8F0qHMxQ,FigSingleLineTextWithNotation,n_figSingleLineTextWithNotation_1;notationProvider_1;npArguments_1;setOwner_owner_1;removeFromDiagram__1;propertyChange_pce_1;updateLayout_event_1;getNotationProviderType_return_1;getNotationProvider_return_1;setNotationProvider_np_1;getNpArguments_return_1;initNotationProviders__1;initNotationArguments__1;putNotationArgument_key_element_1;textEditStarted__1;textEdited__1;renderingChanged__1;setText__1;getNotationSettings_return_1
